Name	Address	Lat	Long
Spoon / BRGR	134 Highland Avenue Pittsburgh, PA 15206	40.4600328	-79.9252566
Spoonwood Brewing Co	5981 Baptist  Road Pittsburgh, PA 15236	40.3453599	-80.01403
Spork	5430 Penn Avenue Pittsburgh, PA 15206	40.4645962	-79.9353247
Sports Haven Snack/Last Shot	143 Carol Ave Bridgeville, PA 15017	40.3607709	-80.1095293
Sportsmans Bar	330 State St Clairton, PA 15025	40.295627	-79.874269
Springdale Veterans Assn	1151 Pittsburgh Street Springdale, PA 15144	40.5438987	-79.7722218
Springhill Suites Bakery Square Restaurant	134 Bakery Square Boulevard Pittsburgh, PA 15206	40.4565774	-79.914794
Squirrel Hill Cafe	5802 Forbes Ave Pittsburgh, PA 15217	40.4378655	-79.9226711
Squirrel Hill Sports Bar	5832 Forward Avenue Pittsburgh, PA 15217	40.4293275	-79.9223808
St Clair Beneficial Assn	206 Fernleaf St Pittsburgh, PA 15210	40.4160939	-79.9763727
St Clair Country Club	2300 Old Washington Rd Pittsburgh, PA 15241		
St Mary&#39;s Lyceum	910 Chestnut St Pittsburgh, PA 15212	40.456473	-79.994749
St Nicholas Cathedral	419 S Dithridge St Pittsburgh, PA 15213	40.4447008	-79.9499189
Stack&#39;d Burgers &amp; Beer	3716 Forbes Pittsburgh, PA 15213		
Stack&#39;d Burgers &amp; Beer/ Fieldhouse	728 Copeland Street Pittsburgh, PA 15232	40.4511071	-79.9350265
Stage AE / Beer Wall	400 Shore Drive Pittsburgh, PA 15212	40.4461863	-80.0120666
Stage AE / Lounge RM #201	400 Shore Drive Pittsburgh, PA 15212	40.4461863	-80.0120666
Stage AE / Main Bar #134	400 Shore Drive Pittsburgh, PA 15212	40.4461863	-80.0120666
Stagioni	2104 Carson Pittsburgh, PA 15203		
Stak Shak	2684 Wildwood Road Allison Park, PA 15101	40.5899103	-79.9569786
Stanley&#39;s Lounge	7403 Frankstown Ave Pittsburgh, PA 15208	40.456567	-79.8915449
Stardust Lounge	950 Brodhead Rd Coraopolis, PA 15108	40.5194533	-80.2235918
Starlite Lounge	364 Freeport Road Pittsburgh, PA 15238	40.4940191	-79.8602891
Station	4744 Liberty  Avenue Pittsburgh, PA 15224	40.4611146	-79.9485427
Station Brake Cafe	501 Station St Wilmerding, PA 15148	40.3932353	-79.8097944
Steel Cactus	5505 Walnut Street Pittsburgh, PA 15232	40.4514173	-79.9336013
Steel Cactus	1831 Carson Street Pittsburgh, PA 15203	40.4288775	-79.9792102
Steel Cactus 	115 Federal  Street Pittsburgh, PA 15212	40.4471507	-80.0064087
Steel City Steakhouse	2101 Mosside Boulevard Monroeville, PA 15146	40.3982351	-79.7688989
Steel Towne Inn	1251 Wilkins  Avenue Pittsburgh, PA 15221	40.416752	-79.865515
Stepps West End Tavern	240 7th Avenue Tarentum, PA 15084	40.599755	-79.762237
Stewart&#39;s Too	9755 Saltsburg Rd Pittsburgh, PA 15239	40.485514	-79.714834
Stinky&#39;s Bar &amp; Grill	4901 Hatfield  Street Pittsburgh, PA 15201	40.477711	-79.9577734
Stoke&#39;s Grill	4771 McKnight Rd Pittsburgh, PA 15237	40.5207632	-80.0057933
Stone Neapolitan Pizzeria	300 Liberty Avenue Pittsburgh, PA 15222	40.4405818	-80.0062491
Storms Restaurant	429 4th  Avenue Pittsburgh, PA 15219	40.4385156	-79.9983547
Streets on Carson	1120 Carson Street Pittsburgh, PA 15203	40.4286167	-79.9866243
Strike Zone	&nbsp; Wm Penn Hwy Monroeville, PA 15146		
Stroll Inn	12 Fairhaven Rd Mc Kees Rocks, PA 15136	40.4749384	-80.099839
Sub Alpine Club	108 9th Street Turtle Creek, PA 15145	40.402868	-79.820694
Suds &amp; Subs	700 Chartiers Avenue Mc Kees Rocks, PA 15136	40.4655848	-80.061492
Sunny Jim&#39;s Tavern	255 Camp Horne  Road Pittsburgh, PA 15202	40.5172794	-80.0938524
Sunset Inn	7992 Steubenville Pike Oakdale, PA 15071	40.442015	-80.23775
Sushi Kim	1241 Penn Avenue Pittsburgh, PA 15222	40.446483	-79.9916699
Sushi Tomo	4812 McKnight Rd Pittsburgh, PA 15237	40.5257827	-80.0051187
Sushi Too	5432 Walnut St Pittsburgh, PA 15232	40.4507778	-79.9341424
Suzich Cafe	917 Grant Ave Duquesne, PA 15110	40.371221	-79.854596
Sweeney&#39;s Irish Pub	142 Grant Avenue Pittsburgh, PA 15209	40.5497237	-80.0389057
Swissvale Bowl A-Rama / Franks Place 	2023 Noble  Street Pittsburgh, PA 15218	40.4213593	-79.8857575
Sylvan Bar	302 Railroad Avenue Verona, PA 15147	40.4994535	-79.845621
T.G.I.  Friday&#39;s	5300 Corporate Dr Pittsburgh, PA 15237	40.562534	-80.0247059
T.G.I. Friday&#39;s	&nbsp; Pgh Intl Airport / AC-07 Pittsburgh, PA 15231		
T.G.I. Friday&#39;s	200 Park Manor Drive Pittsburgh, PA 15205	40.451106	-80.163778
T.G.I. Friday&#39;s #1101	185 Waterfront Dr Homestead, PA 15120	40.4108518	-79.915587
T.G.I. Friday&#39;s #1817	2800 Oxford Dr Bethel Park, PA 15102	40.3456016	-80.0487768
T.G.I. Friday&#39;s #1818	240 Mall  Boulevard Monroeville, PA 15146	40.4337646	-79.7877167
T.G.I. Friday&#39;s - PPG PAINTS Arena	1027 5th Avenue Pittsburgh, PA 15219	40.4388107	-79.9905583
T.G.I. Friday&#39;s Cafe	&nbsp; Pgh Intl Airport / NE-10B Pittsburgh, PA 15231		
T.G.I. Friday&#39;s Pub	&nbsp; Pgh Intl Airport / NW-07 Pittsburgh, PA 15231		
TJ&#39;s Pub	21 Yost  Boulevard Pittsburgh, PA 15221	40.4139839	-79.8471261
Tables on the Green	1299 Lane  Avenue Natrona Heights, PA 15065	40.627177	-79.730787
Taboo Night Club	8023 Bennett  Street Pittsburgh, PA 15221	40.454608	-79.883573
Tad&#39;s On East Carson	1109 E Carson St Pittsburgh, PA 15203	40.428936	-79.987071
Tailgater&#39;s Lounge &amp; Grill	1101 Freeport Road Cheswick, PA 15024	40.5408376	-79.81357
Taipei Chinese Restaurant	1124 Freeport Road Pittsburgh, PA 15238	40.4876008	-79.8805802
Taipei Tokyo Restaurant	304 Mall Blvd Monroeville, PA 15146	40.4342481	-79.7857912
Take A Break Bar	3821 Penn Ave Pittsburgh, PA 15201	40.4648408	-79.9606831
Take A Break Too	362 Helen St Mc Kees Rocks, PA 15136	40.4758788	-80.0584991
Tako / Butcher &amp; The Rye	214 6th Street Pittsburgh, PA 15219	40.4422204	-80.0022556
Tamarind Savoring India	2101 Greentree Road / Ste B117 Pittsburgh, PA 15220	40.3905672	-80.0724608
Tammy&#39;s Place	1354 Goettman Street Pittsburgh, PA 15212	40.4582526	-79.9898029
Tan Izakaya	815 Aiken Avenue Pittsburgh, PA 15232	40.4504742	-79.9351568
Tana Ethiopian Cuisine	5929 Baum Blvd Pittsburgh, PA 15206	40.4606335	-79.9269102
Tavern 245	245 4th Avenue Pittsburgh, PA 15222	40.439691	-80.0015484
Tavern 51	4604 Clairton Boulevard Pittsburgh, PA 15236	40.3572628	-79.9811182
Tavern In The Wall	211 Commercial  Avenue Pittsburgh, PA 15215	40.4904586	-79.9045874
Tea Bags	4114 Main St Pittsburgh, PA 15224	40.465157	-79.9547682
Ten Penny Restaurant	960 Penn Avenue Pittsburgh, PA 15222	40.4441377	-79.9958823
Tender Bar &amp; Kitchen	4300 Butler Street Pittsburgh, PA 15201	40.470571	-79.9600709
Tennyson Lodge Restaurant	4797 Library  Road Bethel Park, PA 15102	40.347443	-80.026692
Teppanyaki Kyoto Restaurant	5808 Bryant Street Pittsburgh, PA 15206	40.4757439	-79.9204743
Tequila Cowboy	380 North Shore Drive Pittsburgh, PA 15212	40.4459041	-80.0113183
Terrace Gardens	1180 Woodland Ave Clairton, PA 15025		
Tessaro&#39;s	4601 Liberty Ave Pittsburgh, PA 15224	40.4627963	-79.950653
Teutonia Mannerchor	857 Phineas St Pittsburgh, PA 15212	40.4551665	-79.9949766
Texas De Brazil Churrascaria 	204 Bessemer St Pittsburgh, PA 15219	40.3953682	-79.8443819
Texas Roadhouse	8650 Duncan Avenue Pittsburgh, PA 15237	40.5624113	-80.0272582
Texas Roadhouse #293	1155 Washington Pike Bridgeville, PA 15017	40.3692707	-80.1055518
Thaddeus Kosciuszko Assn	2622 5th Ave Mc Keesport, PA 15132	40.356113	-79.833325
Thai Place	5528 Walnut St Pittsburgh, PA 15232	40.4513611	-79.9325239
Thai Place II	1034 Freeport Rd Pittsburgh, PA 15238	40.4869455	-79.8857437
Thai Place North	12009 Perry Hwy Wexford, PA 15090	40.6314343	-80.0590886
The 412 Bar &amp; Grill	1700 Mt Royal Blvd Glenshaw, PA 15116		
The Abbey On Butler Street	4635 Butler  Street Pittsburgh, PA 15201	40.473877	-79.958319
The Allegheny Wine Mixer	5326 Butler Street Pittsburgh, PA 15201	40.4824782	-79.951515
The Alpine	1544 Beechview Ave Pittsburgh, PA 15216	40.4110121	-80.0250292
The Bar	202 5th Avenue Tarentum, PA 15084	40.6016586	-79.7547908
The Barking Shark	616 North  Avenue Pittsburgh, PA 15209	40.4454588	-79.884437
The Beerhive	2117 Penn Avenue Pittsburgh, PA 15222	40.4521836	-79.9827881
The Bierhaus Tavern	919 Spring Garden Ave Pittsburgh, PA 15212	40.4577611	-79.994649
The Boulevard Lounge	1150 Brookline Blvd Pittsburgh, PA 15226	40.3919734	-80.0139959
The Brew Gentlemen Beer Co	512 Braddock Avenue Braddock, PA 15104	40.404099	-79.870272
The Brookline Pub 	734 Brookline Blvd Pittsburgh, PA 15226	40.3939766	-80.0207405
The Burgh Sportz Bar	&nbsp; Pgh Intl Airport / SE-1 Pittsburgh, PA 15231		
The Burgh Sportz Bar	&nbsp; Pgh Intl Airport / NW-2 Pittsburgh, PA 15231		
The Cafe @ The Frick Art Center	7227 Reynolds  Street Pittsburgh, PA 15208	40.446587	-79.902277
The Carlton	500 Grant Street Pittsburgh, PA 15219	40.4396782	-79.9959316
The Carrick Inn	1144 Brownsville Rd Pittsburgh, PA 15210	40.404138	-79.990668
The Cheesecake Factory	1000 Ross Park Mall Dr / Suite #LL03 Pittsburgh, PA 15237		
The Cheesecake Factory	415 S 27th St Pittsburgh, PA 15203	40.4284111	-79.9653483
The Church Brew Works	3525 Liberty  Avenue Pittsburgh, PA 15201	40.4622408	-79.9643931
The Churchill Haus	700 Brown Avenue Turtle Creek, PA 15145	40.427166	-79.835044
The Club At Nevillewood	1000 Nevillewood Drive Presto, PA 15142	40.386606	-80.127324
The Club Bar &amp; Grille	1 Racquet  Lane Monroeville, PA 15146	40.4329437	-79.7853033
The Club at Nevillewood / Halfway House 10th	1000 Nevillewood Drive Presto, PA 15142	40.386606	-80.127324
The Coal Mine	3160 Library  Road Pittsburgh, PA 15234	40.3717019	-80.0090216
The Crafty Jackalope	608 Washington  Avenue Bridgeville, PA 15017	40.3571938	-80.1131843
The Eatery @ American Natural	2 Rich Hill  Road Cheswick, PA 15024	40.549958	-79.8394607
The Elbow Room	201 5th  Avenue Mc Keesport, PA 15132	40.350776	-79.8666415
The Fan Club Sports Bar	314 Airbrake Avenue Wilmerding, PA 15148	40.395578	-79.805909
The Fireside Inn	4214 Steubenville Pike Pittsburgh, PA 15205	40.4398942	-80.0891657
The Flats On Carson	1500 Carson Street Pittsburgh, PA 15203	40.4286882	-79.9833114
The Foundry	381 North Shore Drive Pittsburgh, PA 15212	40.4457049	-80.0112674
The Goldmark	4517 Butler Street Pittsburgh, PA 15201	40.4727315	-79.9591819
The Gra&#39; Mu Lounge	11752 Frankstown  Road Pittsburgh, PA 15235	40.468071	-79.824575
The Grotto	401 Perry Highway Pittsburgh, PA 15229	40.518261	-80.0316524
The Grove	395 Jacks Run Rd Pittsburgh, PA 15202	40.5009988	-80.0421541
The Half Time Lounge	1413 Cathell  Road Pittsburgh, PA 15236	40.384971	-79.950005
The Halfway House	445 Bairdford  Road Bairdford, PA 15006	40.632272	-79.879667
The Hangar	500 Flaugherty Run Road Coraopolis, PA 15108	40.5266227	-80.2493988
The Hartwood Restaurant &amp; Whispers Pub	3400 Harts Run Road Glenshaw, PA 15116	40.554563	-79.9187723
The Hollow 	5836 Brownsville Road Pittsburgh, PA 15236	40.3277603	-79.9871722
The Homeville Trolley Stop	3704 Greensprings Ave West Mifflin, PA 15122	40.3918242	-79.8847539
The Hop House	5510 Babcock Blvd Pittsburgh, PA 15237	40.5456563	-80.029804
The Hop House Wood Fired Food &amp; Ale	2749 Noblestown Road Pittsburgh, PA 15205	40.4210678	-80.0667369
The Huddle	1648 Broadway Ave Pittsburgh, PA 15216	40.4091389	-80.0249461
The Iron Gate Inn	119 1st Avenue Pittsburgh, PA 15222	40.4389736	-80.0047137
The Jaggerbush	133 23rd St Pittsburgh, PA 15203	40.494382	-79.914408
The Kickstand	1100 Hayden Blvd Elizabeth, PA 15037	40.2648707	-79.8787749
The Library	2302 E Carson St Pittsburgh, PA 15203	40.4281425	-79.9728382
The Linden Grove	1100 Grove Road Pittsburgh, PA 15234	40.3675213	-80.014219
The Livermore / The Cloakroom	124 Highland Avenue Pittsburgh, PA 15206	40.522584	-80.030428
The Map Room	1126 S Braddock Ave Pittsburgh, PA 15218	40.4321614	-79.8937624
The Meadows Harmar	1 Anchor Drive Pittsburgh, PA 15238	40.539644	-79.836916
The Melting Pot	125 Station Square Drive Pittsburgh, PA 15219		
The Mighty Oak Barrel Resturant 	939 3rd Street Oakmont, PA 15139	40.5274082	-79.8421221
The New Hazlett Theater	6 Allegheny Square Pittsburgh, PA 15212	40.4530939	-80.0052985
The New J R&#39;s	520 Ohio Street Pittsburgh, PA 15212	40.4538355	-80.0000115
The Olive Garden #1148	260 Mall Blvd Monroeville, PA 15146	40.4340718	-79.786916
The Olive Garden #1157	527 Clairton Blvd Pittsburgh, PA 15236	40.3329736	-79.9456907
The Olive Garden #1163	971 Greentree Road Pittsburgh, PA 15220	40.4198341	-80.0456525
The Olive Garden #1309	8400 McKnight Rd Pittsburgh, PA 15237	40.5641195	-80.0250349
The Olive Garden #1345	6000 Oxford Dr Bethel Park, PA 15102	40.347895	-80.05019
The Olive Garden #1589	6000 Robinson Center Drive Pittsburgh, PA 15205		
The Olive Garden #1675	1010 Pittsburgh Mills Blvd Tarentum, PA 15084	40.5700889	-79.7986136
The Original Oyster House	5 McMasters Way Pittsburgh, PA 15222	40.4407907	-80.0020809
The Oven Pizza Co Wexford	2000 Village Run  Road Wexford, PA 15090	40.6333314	-80.0563708
The Palermo	228 Center Road Monroeville, PA 15146	40.4416286	-79.7666394
The Penthouse Club	1620 Pennsylvania  Avenue Pittsburgh, PA 15233	40.4532815	-80.0303674
The Pines Tavern	5018 Bakerstown Rd Gibsonia, PA 15044	40.6589274	-79.997584
The Pit Stop	1798 Saxonburg Boulevard Tarentum, PA 15084	40.639275	-79.849339
The Pizza Company Draft House &amp; Bottle Shop	3504 Main St Homestead, PA 15120	40.3856456	-79.9031425
The Porch At Schenley	221 Schenley Drive Pittsburgh, PA 15213	40.4428952	-79.9532229
The Pour House	4655 Wm Flynn Hwy #118-119 Allison Park, PA 15101		
The Pub @ 333	333 Allegheny  Avenue Oakmont, PA 15139	40.515893	-79.8438366
The Rathskellar Lounge	620 7th Avenue Tarentum, PA 15084	40.605059	-79.748236
The Rib Crib	504 Park Avenue Elizabeth, PA 15037	40.272293	-79.872271
The River&#39;s Edge	301 Grant St / 1 Oxford Ctr  411 Pittsburgh, PA 15219		
The Rivers Club	301 Grant St / 1 Oxford Ctr  411 Pittsburgh, PA 15219		
The Rochester Inn &amp; Hardwood	505 Rochester Rd Pittsburgh, PA 15237	40.5364471	-80.0509005
The Roo Bar &amp; Grill	699 O&#39;Neil Boulevard Mc Keesport, PA 15132		
The Rose	2811 Lincoln Way Mc Keesport, PA 15131	40.3237966	-79.7831357
The Round Corner Cantina	3720 Butler St Pittsburgh, PA 15201	40.4666633	-79.964218
The Rusty Dory Pub	850 Ohio River Blvd Pittsburgh, PA 15202	40.4957731	-80.067674
The Saloon Of Mt Lebanon	622 Washington  Road Pittsburgh, PA 15228	40.3820222	-80.0444379
The Sea Shell	932 Beaver Grade Rd Coraopolis, PA 15108	40.5108883	-80.2140605
The South Park Clubhouse	2200 Brownsville Rd Library, PA 15129	40.3020039	-79.9956542
The South Paw 	2210 Carson Street Pittsburgh, PA 15203	40.4281754	-79.9740894
The Spare Room	1501 Highwood Avenue North Versailles, PA 15137	40.3835934	-79.8210249
The Spot	11675B Frankstown  Road Pittsburgh, PA 15235	40.4667337	-79.8267988
The Spotlight	1100 Grandview Ave Mc Keesport, PA 15133	40.3460206	-79.8366696
The Summit	200 Shiloh  Street Pittsburgh, PA 15211	40.4306913	-80.0076041
The Tap Club	401 Mc Coy Rd Mc Kees Rocks, PA 15136		
The Tenth Floor	4099 Willian Penn Highway Monroeville, PA 15146		
The Theme	15 DeWalt St Pittsburgh, PA 15227	40.364926	-79.9834587
The Tonidale	7001 Steubenville Pike Oakdale, PA 15071	40.4458329	-80.1712102
The Twentieth Century Club	4201 Bigelow Blvd Pittsburgh, PA 15213	40.4461992	-79.9565304
The Twisted Frenchman	128 Highland Avenue Pittsburgh, PA 15206	40.522581	-80.030753
The Ugly Dog	2351 Noblestown Road Pittsburgh, PA 15205	40.4268152	-80.0551373
The Urban Tap	1209 Carson Street Pittsburgh, PA 15203	40.4289466	-79.9858642
The Village Idiot	1840 Homeville Rd West Mifflin, PA 15122	40.3648846	-79.8723733
The Village Restaurant	5850 Meridian Rd Gibsonia, PA 15044	40.6534085	-79.9590325
The Warhol Cafe 	117 Sandusky  Street Pittsburgh, PA 15212	40.4483738	-80.0024974
The Wexford Pub at Whole Foods #10377	10576 Perry Highway Wexford, PA 15090	40.6122793	-80.0527532
The Wheel Bar &amp; Lounge	3058 Washington Pike Bridgeville, PA 15017	40.3514748	-80.1142596
The Yard	736 Bellefonte Street Pittsburgh, PA 15232	40.4513696	-79.9341804
The Yard Gastropub	100 5th Avenue Pittsburgh, PA 15222	40.44139	-80.0028792
Theater Square / Cabaret Theater and Backstage Bar	655 Penn Avenue Pittsburgh, PA 15222	40.4432054	-80.0010347
Theatre Bar	1005 Walnut St Mc Keesport, PA 15132	40.3459192	-79.8636384
Thee Olde Place Inn	1209 Streets Run Rd Pittsburgh, PA 15236	40.3518576	-79.9612599
There Ultra Lounge	931 Liberty Avenue Pittsburgh, PA 15222	40.4434471	-79.9969003
Thirsty&#39;s Sports Bar &amp; Grill	2412 Ferguson Road Allison Park, PA 15101	40.5549666	-79.9721783
Thompson Run Athletic Assn	4901 Ball Ave West Mifflin, PA 15122	40.3730545	-79.8975995
Tiki Lounge	2003 E Carson St Pittsburgh, PA 15203	40.4287769	-79.9773657
Tillie&#39;s	308 36th St Mc Keesport, PA 15132	40.3279758	-79.8398666
Tilted Kilt	120 Andrew Drive Pittsburgh, PA 15275	40.4510522	-80.175012
Tilted Kilt North Shore	353 Shore Drive Pittsburgh, PA 15212	40.4458199	-80.0108553
Tim&#39;s Bar	2155 Wylie Ave Pittsburgh, PA 15219	40.4458312	-79.9775681
Tim&#39;s Corner Bar	700 4th Ave West Elizabeth, PA 15088	40.2727288	-79.8959814
Tinker&#39;s	62 McGovern Blvd Glenwillard, PA 15046		
Tipsy Cow Burger Bar	5741 Ellsworth Avenue Pittsburgh, PA 15232	40.455763	-79.931512
Tolerico&#39;s	2525 Monroeville Blvd Monroeville, PA 15146	40.4279561	-79.7884798
Tom &amp; Tuds	353 Freeport Rd Pittsburgh, PA 15215	40.4890593	-79.9013505
Tom&#39;s Diner / Vasta Inn	2937 W Liberty  Avenue Pittsburgh, PA 15216	40.3942793	-80.0350803
Tomasino&#39;s Restaurant &amp; Lounge	260 Little Deer Creek Road Cheswick, PA 15024	40.59846	-79.828979
Tonic Bar &amp; Grill	971 Liberty Avenue Pittsburgh, PA 15222	40.4438089	-79.9954857
Tony&#39;s Cafe	307 W Main St Carnegie, PA 15106	40.4042449	-80.09138
Top Shabu Shabu &amp; Lounge	114 Atwood  Street Pittsburgh, PA 15213	40.4412353	-79.9581511
Toro&#39;s	5128 Penn Ave Pittsburgh, PA 15224	40.4646232	-79.941717
TownePlace Suites by Marriott	2785  Freeport Road Pittsburgh, PA 15238	40.5387924	-79.8328038
Tramps 	412 Greentree Road Pittsburgh, PA 15220	40.4356744	-80.0340732
Tre Rios	115 Federal Street Pittsburgh, PA 15212	40.4471507	-80.0064087
Tri Boro Bar &amp; Grill	825 5th  Avenue East Mc Keesport, PA 15035	40.3832385	-79.8056234
Triangle Grille	2122 Monongahela Ave Pittsburgh, PA 15218	40.4176095	-79.8879368
Triple L&#39;s	601 Allegheny Ave Glassport, PA 15045	40.32585	-79.893216
Trolley Stop Inn	6247 Library  Road Bethel Park, PA 15102	40.2934009	-80.0303141
Tube City Cafe	901 5th Ave Mc Keesport, PA 15132	40.351898	-79.855606
Tugboat&#39;s	105 West St East Pittsburgh, PA 15112	40.4104018	-79.8419823
Tuns Tavern	1202 Bell Ave Braddock, PA 15104	40.4001028	-79.8587742
Twelve 	1224 Carson Street Pittsburgh, PA 15203	40.4285979	-79.9854442
Twin Oaks Lounge	1985 Lincoln Way Mc Keesport, PA 15131	40.3383835	-79.8067112
UMAI	297 Beverly  Road Pittsburgh, PA 15228	40.3885913	-80.0493988
UUBU 6	178 Pius St Pittsburgh, PA 15203	40.4238737	-79.9783052
Umami	202 38th Street Pittsburgh, PA 15201	40.4667762	-79.964211
Uncle Bill&#39;s Lowrie Street Inn	1535-37 Lowrie  Street Pittsburgh, PA 15212	40.4620001	-79.9838764
Uncle Sam&#39;s Sandwich Bar #4	225 Summit Park Drive Pittsburgh, PA 15275	40.4482121	-80.1794251
Union Grill	413 S Craig  Street Pittsburgh, PA 15213	40.4448085	-79.9484396
Union Pig &amp; Chicken / Harvard &amp; Highland	220 Highland  Avenue Pittsburgh, PA 15206	40.4582441	-79.9254299
United Brotherhood Home Assn / Bretheren Lodge DOH Club 	44 Prospect Street Pittsburgh, PA 15223	40.496325	-79.946017
Universal Joint 	2310 Main St Pittsburgh, PA 15235	40.4932768	-79.913608
Upstairs Saloon / Arsenal Bowling Lanes	4310 Butler  Street Pittsburgh, PA 15201	40.4709811	-79.9597497
VFW  / Post #6664 Library	6544 Church St Library, PA 15129	40.2873734	-80.0224338
VFW /  Post #3372 Leetsdale	515 Beaver St Leetsdale, PA 15056	40.56349	-80.205895
VFW / Penn-Plum #6836	1160 Milltown Rd Verona, PA 15147	40.499725	-79.7903819
VFW / Post #118	605 North Avenue Pittsburgh, PA 15209	40.44577	-79.88455
VFW / Post #1810 Brentwood	3801 Clairton Blvd Pittsburgh, PA 15227	40.3689243	-79.9830935
VFW / Post #5008	401 Draper St East Pittsburgh, PA 15112	40.3954138	-79.8446922
VFW / Post #5758	208 4th Avenue Tarentum, PA 15084	40.6012603	-79.7548294
VFW / Post #6681	429 Cline St East Pittsburgh, PA 15112	40.412161	-79.833977
VFW / West View Post 2754	386 Perry  Highway Pittsburgh, PA 15229	40.5180582	-80.0304831
VFW McCormick-Dorman Post #694	3014 W Liberty  Avenue Pittsburgh, PA 15216	40.3929294	-80.0372319
VFW Post #1940	970 Hough Dr Pittsburgh, PA 15236	40.324843	-79.983176
Valentines	1101 Pittsburgh Street Springdale, PA 15144	40.5428405	-79.7731198
Valley Hotel	1004 New England Rd Clairton, PA 15025	40.3186062	-79.8993427
Vallozzi&#39;s Pittsburgh / Earth Inspired Salads	220 5th Avenue Pittsburgh, PA 15222	40.4407975	-80.0016781
Vergia&#39;s Bar &amp; Lounge	3383 Rainbow Run Rd Monongahela, PA 15063	40.19989	-79.867569
Verona Village Inn	551 Wildwood Avenue Verona, PA 15147	40.5024411	-79.8379248
Vicki&#39;s Place	901 Monroe  Avenue Mc Keesport, PA 15133	40.344851	-79.875231
Victory Hills Golf Club	357 Pineview Dr Elizabeth, PA 15037	40.2352429	-79.8458
Villa Reale	628 Smithfield Street Pittsburgh, PA 15222	40.4421258	-79.9969342
Village Inn	823 Miller Avenue Clairton, PA 15025	40.286515	-79.883888
Village Tavern &amp; Trattoria	424 Main Street Pittsburgh, PA 15220	40.441469	-80.0338139
Vincent&#39;s Pizza Park	998 Ardmore Boulevard Pittsburgh, PA 15221	40.4105635	-79.8447436
Vincent&#39;s of Green Tree	333 Mansfield Avenue Pittsburgh, PA 15220	40.4210095	-80.0500766
Vino Volo	&nbsp; Pgh Int&#39;l Airport / SE-9B Pittsburgh, PA 15231		
Viola&#39;s Pasta &amp; More	1300 Brodhead Road Coraopolis, PA 15108	40.5350153	-80.2294548
Vivo Kitchen	432 Beaver Street Sewickley, PA 15143	40.5403251	-80.1808326
Voodoo Brewery Homestead 	205 9th  Avenue Homestead, PA 15120	40.4066303	-79.9100555
Vue 412	1200 Grandview  Avenue Pittsburgh, PA 15211	40.4379144	-80.0182064
Walker&#39;s Bar &amp; Grill	176 McGovern Blvd Glenwillard, PA 15046		
Walker&#39;s Pub	2024 Sarah St Pittsburgh, PA 15203	40.4274382	-79.9767405
Wallace&#39;s Taproom @ Hotel Indigo	123 Highland  Avenue Pittsburgh, PA 15206	40.522055	-80.030603
Walnut Grill Bridgeville	1595 Washington Pike Bridgeville, PA 15017	40.382368	-80.094557
Walnut Grill Robinson	1210 Settlers Ridge Center Drive Pittsburgh, PA 15205		
Walnut Grill Waterworks	911 Freeport Rd Pittsburgh, PA 15238	40.4869739	-79.8889533
Walnut Grill Wexford	12599 Perry Hwy Wexford, PA 15090	40.6373163	-80.0635423
Walnut Street Lounge	4324 Walnut St Mc Keesport, PA 15132	40.3206782	-79.8362852
Wenzel&#39;s Tavern	345 Pittsburgh Street Springdale, PA 15144	40.5413714	-79.7888853
West End Cafe	408 Main Street Pittsburgh, PA 15220	40.4656516	-79.9551926
Westin Hotel / Banquet Kitchen	1000 Penn  Avenue Pittsburgh, PA 15222	40.441728	-79.8793015
Westin Hotel / Main Restaurant	1000 Penn Avenue Pittsburgh, PA 15222	40.441728	-79.8793015
Westwood Golf Club	825 Commonwealth Avenue West Mifflin, PA 15122	40.376674	-79.88248
Wheelfish	635 Sangree Road Pittsburgh, PA 15237	40.5394099	-79.991666
White Eagle Inn	2300 E Carson St Pittsburgh, PA 15203	40.4280867	-79.9729357
White Hawk Social Club	77 Universal Rd Pittsburgh, PA 15235	40.4659596	-79.8245921
Whitfield @ Ace Hotel	120 Whitfield  Street Pittsburgh, PA 15206	40.4613153	-79.9263448
Whoville&#39;s Bar / Carrick Classic Lanes	2036  Brownsville Rd Pittsburgh, PA 15210	40.3938199	-79.9867544
Wicked Fox Bar &amp; Grill	1335 Freeport  Road Pittsburgh, PA 15238	40.4897415	-79.8737479
Wicked Witches Dam View Hotel	919 Freeport Road Cheswick, PA 15024	40.540702	-79.815455
Wiegand&#39;s	656 Center Ave Pittsburgh, PA 15229	40.5026323	-80.0669922
Wigle Whiskey Barrell House &amp; Garden	1055 Spring Garden  Avenue Pittsburgh, PA 15212	40.4591763	-79.9933653
Wigle Whiskey Distillery	2401 Smallman Street Pittsburgh, PA 15222	40.4542951	-79.98158
Wildwood Golf Club Restaurant	2195 Sample Rd Allison Park, PA 15101	40.5777726	-79.9839739
Willees Tavern	11150 Babcock Blvd Gibsonia, PA 15044	40.67126	-79.9959673
William Penn Tavern	739 Bellefonte Street Pittsburgh, PA 15232	40.4514968	-79.9338838
Willow	634 Camp Horne Rd Pittsburgh, PA 15237	40.5210402	-80.076658
Win-Green Bar &amp; Grill	601 Greenfield Avenue Pittsburgh, PA 15207	40.4263565	-79.9396425
Winghart&#39;s	1505 Carson Street Pittsburgh, PA 15203	40.4413	-80.021126
